artist_name,track_name,track_id,popularity,album_name,album_id,album_release_date,album_type,track_duration_ms,explicit,track_number,disc_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_id,artist_uri,artist_genres,artist_popularity
Musica Relajante de Spa,Mar Aura,7uIdOyLeQvhoqbN8v2aGLR,0,Musica Relajante,4VrkY5CvHuVSRS0oGXqaqn,2022-08-08,album,61638,False,13,1,0.299,0.00324,0,-30.968,1,0.0343,0.993,0.913,0.0936,0.0392,67.664,2gq5F8OjCT82JcL7R1wEOp,spotify:artist:2gq5F8OjCT82JcL7R1wEOp,[],8
Songfinch,Worthy (Lisa),2BZAsfgyut3itbqGM8b0JX,0,Worthy (Lisa),3OL5lVFv6nVVtkdCVZxOlR,2022-03-07,single,194604,False,1,1,0.691,0.207,0,-17.013,1,0.0377,0.539,0.000145,0.116,0.251,145.903,7iqGNIAJsAtAqIERgdqAYy,spotify:artist:7iqGNIAJsAtAqIERgdqAYy,[],25
Relaxing Music by Thimo Harrison,Peaceful Music Pt. 43,44maT3p72D0FjwhtXdVvx1,0,"Peaceful Music for Sleeping, Relaxation, Wellness, Mental Peace",3Iu8h2JmjjSX0ZcL9wen3w,2022-01-01,album,142164,False,43,1,0.187,0.0322,9,-35.777,0,0.037,0.874,0.855,0.106,0.0585,64.777,0khiWGDiOqWqUPLNhcHzB6,spotify:artist:0khiWGDiOqWqUPLNhcHzB6,[],7
Strawberry Chill House,Amore Jazz,086sFGRa1f15z9ckLlHLvv,0,Adult Night Jazz BGM,39QgeKjXwIPWaderGGcJyA,2022-11-05,album,76577,False,2,1,0.864,0.226,2,-16.691,0,0.0736,0.524,0.902,0.0976,0.849,124.128,7t3i5fZhg035Ni1AHFCs3G,spotify:artist:7t3i5fZhg035Ni1AHFCs3G,[],0
Romantic Piano Music,Dreaming of Brooks,27bUe4rR0EbEaE2SLKKhl8,0,Calm Harmony - Piano Melodies,26h8YjteXj2hpfJvIPd5Zb,2022-10-13,album,112340,False,8,1,0.603,0.067,2,-24.051,1,0.0619,0.99,0.964,0.0905,0.474,68.219,71IjJIcNylWnSCtscwseKZ,spotify:artist:71IjJIcNylWnSCtscwseKZ,[],13
Plusmusic,Born This Way - Cover,5Igj8HKLwDqOJYd5Lmg3MZ,0,DATE MUSIC HITS -BEST OF POPS TOP 20-,2THjgaBYu42NqHo9NV6GT4,2022-03-22,compilation,245312,False,1,1,0.678,0.682,11,-9.827,0,0.0438,0.00315,0.000597,0.596,0.929,129.976,6Hw4KgVhinwWYpfZzL4jNs,spotify:artist:6Hw4KgVhinwWYpfZzL4jNs,[],3
Chakra Meditation Universe / Interstellar Meditation Music Zone,Root - Muladhara - Red - 432 Hz,5nNon7KoCGE1Bs1yixNHnH,0,General Chakra Meditation For Beginners,4pxQGJMG1XC2JmwJOzfzrP,2022-11-17,album,263028,False,3,1,0.171,0.284,2,-20.451,0,0.0392,0.878,0.994,0.119,0.187,72.856,0RvzNc0nJvgVwMTHaDywXq,spotify:artist:0RvzNc0nJvgVwMTHaDywXq,['chakra'],0
Downtempo Jazz Rilassante,Successful Music for Smooth Days,0BbNMVGs2tD3AunTQ7gZFZ,0,Background Music for Peaceful Evenings,0UC8eDMYnsSqAjghv4a1pa,2022-04-01,album,122880,False,11,1,0.63,0.152,4,-12.015,0,0.093,0.986,0.763,0.0943,0.289,86.066,23qpViNmDVuMYrJkOpyMVB,spotify:artist:23qpViNmDVuMYrJkOpyMVB,[],0
Jacob Demario Payne (YE),PizzleGang,554OH3TL7JEafEdGhiWC4q,0,The Mixtape Black Friday,4oGMHrdvHPIMQCS7vNskTX,2022-04-24,single,124596,True,4,1,0.866,0.351,7,-10.631,1,0.703,0.144,8.29e-06,0.104,0.354,120.181,1b7bBdjx9hKoPWUp5W2IGW,spotify:artist:1b7bBdjx9hKoPWUp5W2IGW,[],0
Sasaeg,Wake Up,2TVhUysOikzvazkbbiGH81,0,Crouching,0iI75kxbKBBXL13GHGCL6E,2022-09-05,single,160235,False,4,1,0.573,0.792,10,-8.063,0,0.45,0.53,0.0,0.0653,0.691,82.839,5CyJbV8Ql9SCxoKNT1WXl7,spotify:artist:5CyJbV8Ql9SCxoKNT1WXl7,[],0
Moraya,Jour après jour,42YugsoZJW9sloQceFmbPC,0,Case départ,5ZoT0TZMxU8UATSEPhB4mv,2022-09-25,album,122827,False,5,1,0.655,0.664,5,-14.663,0,0.0548,0.0205,0.828,0.0823,0.652,86.031,3B7K5ZqW7AbRQH2a7P4dgq,spotify:artist:3B7K5ZqW7AbRQH2a7P4dgq,[],0
Big Rello Da Rasta,Intro. (Young Nxgga),3JTLZvJ7WTM8hh7Q6oOQCF,0,The Lost Files 2020,6PMcNo0FxqROGzELjh8rxh,2022-01-01,album,186071,True,1,1,0.731,0.412,1,-13.042,0,0.265,0.0855,4.77e-06,0.241,0.286,97.008,1l1lK84ZFnLWPXtqbVHjqR,spotify:artist:1l1lK84ZFnLWPXtqbVHjqR,[],0
Natalie Barber,SummerNights,2415CETpqDyWQT6aFEcm2o,0,Omnipresent,00WrYqBD1rnIuuvrcfSE50,2022-04-21,album,244584,False,6,1,0.899,0.247,9,-20.101,1,0.333,0.559,0.00297,0.084,0.388,134.961,7igjcoAG842zmiYqpAYWBU,spotify:artist:7igjcoAG842zmiYqpAYWBU,[],0
Only Habit,Invisible Soul,4gH0gbcKArVbfm8Ktg4Pfh,0,Side To Side,3QTiZGPMicSFLdJzRSEQel,2022-05-02,album,203598,False,4,1,0.801,0.217,5,-20.037,1,0.0421,0.865,0.945,0.104,0.343,80.026,7o4odS49FGGnNaSsouQDaF,spotify:artist:7o4odS49FGGnNaSsouQDaF,[],0
RW تهدئة العقل,رقصة السعادة,2cuX80Wd4PJY2pCgNSX2Yd,0,موسيقى للعشاء - وقت هادئ مع أصوات البيانو ، لقاء لشخصين ، لحظة للعائلة ، موسيقى الجاز ، ألحان الغيتار الهادئة ، موسيقى الخلفية,01eIpoIMlr4yRn4pDGGNlC,2022-11-04,album,202427,False,5,1,0.662,0.327,6,-18.675,1,0.0445,0.862,0.891,0.088,0.717,148.042,6ditng3SmzrAsDuCaThoSX,spotify:artist:6ditng3SmzrAsDuCaThoSX,[],0
DGSM,DADA KE GYAN MAY VO SHAKTI | Dada Shyam Bhagwan,0H6DafTYosUaXOC9Suva9u,0,DADA KE GYAN MAY VO SHAKTI | Dada Shyam Bhagwan,08SizWzjOuuhsbI5US3NXj,2022-02-25,single,337684,False,1,1,0.384,0.278,1,-6.664,1,0.0375,0.987,0.0,0.111,0.252,88.681,32VUkrm05c1wb4qEtRVYtp,spotify:artist:32VUkrm05c1wb4qEtRVYtp,[],0
Eric Buzin,The battle rages on,4mIy9iYPWdFJCSLxcKezq5,0,The solar people,2RXKYuwsX3dre9A5oNSWMT,2022-06-07,album,402560,False,1,1,0.513,0.671,5,-12.79,1,0.0642,0.0749,0.0669,0.147,0.203,119.971,4puhAw5GLCmTrILQjl0p1K,spotify:artist:4puhAw5GLCmTrILQjl0p1K,[],0
Lorenzo Venza,Agni's Breath,0hrkgccIsgLSPI1bqpvjP8,0,Mind Atlas,7ddZqr1Jwq7d7zesLEfMVU,2022-02-07,album,398910,False,10,1,0.322,0.537,2,-13.408,1,0.0339,0.00828,0.794,0.13,0.401,93.358,5LNldRvwRuKMJwZLdOanRE,spotify:artist:5LNldRvwRuKMJwZLdOanRE,[],0
Dog Music,"Music for a Calm Hound, Pt. 18",6ZdsD9TXKIJGAH6dHT6OWK,0,Letra de Lazing Labrador,48EtbyrSeCETnZ66zdPgBm,2022-11-10,album,103271,False,10,1,0.216,0.116,7,-26.437,1,0.0445,0.778,0.962,0.111,0.13,74.526,7faolmVD4RMkmZ84Zv18Cj,spotify:artist:7faolmVD4RMkmZ84Zv18Cj,"['pet calming', 'sleep']",54
Kinderliedjes Baby TaTaTa,Flexi Ted Sluit Zijn Oogjes,1S4Hgy3VsUZD2kSJve2ODa,0,Ted Kan Het,1LeQT1fe8usKhrtO48TuvT,2022,album,38837,False,10,1,0.18,0.182,7,-31.463,1,0.0397,0.849,0.533,0.288,0.0458,97.382,0bDnDZozHTlkIYSr15Rp0C,spotify:artist:0bDnDZozHTlkIYSr15Rp0C,[],33
Yoga Workout Music,"Rain, Drain, Cement, Lawn",4QtbDlHznEvFX7hWqGfPrI,0,40 Mind Enhancing Ambient Rain Sounds,15lX9CaaIOAQODfT8opmh0,2022-03-10,album,120000,False,31,1,0.226,0.996,11,-27.926,1,0.0473,0.138,0.648,0.444,0.00283,90.808,6RVXIMP9f30jw4rBAn9RfW,spotify:artist:6RVXIMP9f30jw4rBAn9RfW,['sleep'],29
Amazing Spa Music,Hollow Bamboo,2goR4e68GBc8oxLv6Lu39j,0,56 Sound Escapes,4CpDEx5KSIIx6Hu2vxmUfZ,2022-07-22,album,118000,False,23,1,0.101,0.0795,1,-29.831,1,0.0346,0.844,0.961,0.112,0.0348,90.043,4F8sCo6B89AY6n1vuQv52j,spotify:artist:4F8sCo6B89AY6n1vuQv52j,['spa'],45
Spiritual Music Collection,Power of Now,7pdWUaiblVeGnygJGznPht,0,"Release All Blockages: Calm Spiritual Music for Meditation, Peaceful Flute and Drums Sounds",6iYmtlaeEHgwZBgp92yvYL,2022-05-26,album,221033,False,10,1,0.507,0.535,7,-24.376,1,0.0772,0.768,0.938,0.113,0.131,154.074,5rSvtbQxMVM7qM07T4Hpor,spotify:artist:5rSvtbQxMVM7qM07T4Hpor,[],29
Good Mood Music Academy,Something New Jazz,5Ndam5qWopmCWYb9vdVN0I,0,Jazz For Wellness,1tQbjCbxYsh4S6vq2KJ4rg,2022-05-27,album,192999,False,9,1,0.788,0.283,1,-17.624,0,0.0581,0.0921,0.925,0.0877,0.646,89.991,1k1xvdd0E0Wm7596eUfipX,spotify:artist:1k1xvdd0E0Wm7596eUfipX,[],18
Easy Jazz Music,Atmospheric Ambiance for Dinner Relax,3tzrFFcfpYLU3f8FsUFcOt,0,Divine Background for Dinner Ambiances,1teBdCvGCekdrGj2SrqnGI,2022-11-01,album,140712,False,10,1,0.545,0.287,5,-15.898,1,0.0346,0.553,0.294,0.102,0.728,127.469,6akXk1u82S1v1WCO2WHNtq,spotify:artist:6akXk1u82S1v1WCO2WHNtq,[],14
Hotel Lobby Jazz Group,Background for Classy Hotels,6xTuqEHOyyQSCoUDHNSZuV,0,Trumpet Solo - Ambiance for Room Service Coffee,1xLnqKj0GvVSkxhUo06FX4,2022-03-01,album,112345,False,3,1,0.648,0.171,2,-12.943,0,0.0768,0.992,0.931,0.0608,0.472,139.873,0oEZDkrxkJURT0wuDPiLg0,spotify:artist:0oEZDkrxkJURT0wuDPiLg0,['dinner jazz'],28
Herman Melville,Part 306 - Pierre or The Ambiguities,7GemvEQaLSTCfLj3F92JYD,0,Pierre or The Ambiguities (Unabridged),0ZteYAU4SVmmTJbvVJPsC7,2022-10-28,album,182777,False,64,3,0.727,0.208,4,-12.527,0,0.894,0.646,0.0,0.108,0.153,117.063,674k1zGzVqfmAcYyeOtMh7,spotify:artist:674k1zGzVqfmAcYyeOtMh7,['writing'],28
Hotel Lobby Jazz Group,Quiet Music for London Espresso Bars,3JPXJm25NgeHfdaCbmQIjY,0,"Music for Tokyo Coffee Bars - Trumpet, Electric Piano, Alto Sax and Soprano Sax",41PifZIPKH0Ax7OypnBbmj,2022-05-01,album,141175,False,11,1,0.513,0.336,5,-13.566,0,0.0309,0.424,0.855,0.101,0.191,67.039,0oEZDkrxkJURT0wuDPiLg0,spotify:artist:0oEZDkrxkJURT0wuDPiLg0,['dinner jazz'],28
Sonidos De Aves,Sonidos de la Naturaleza de Distintas Especies de la Selva para Relajarse pt. 1,3PDtCJJIENQbwHgWseK7NE,0,Más Aves,1qTboAnn6FlaTOX7brMbyP,2022-09-20,album,119000,False,60,1,0.36,0.895,6,-27.713,0,0.794,0.786,0.873,0.26,0.0274,97.176,75eB141hTT6dGG8SE08veL,spotify:artist:75eB141hTT6dGG8SE08veL,[],28
Instrumental Music Cafe,Spirited Ambience for Springtime Stays,2z7JWWI57VTdGFCYL0uHSr,0,Glorious Background for End of Winter,6FOIVXoLgB9GQ7Ltiht3BD,2022-03-18,album,120000,False,9,1,0.694,0.16,7,-13.146,1,0.0413,0.987,0.94,0.0653,0.255,87.215,73B3b4v1lCZ9eS0cPplsAN,spotify:artist:73B3b4v1lCZ9eS0cPplsAN,[],2
Dinner & Instrumental Jazz,Daybreak Dazzle,2AvCCHIEvJNHH1pWCa533X,0,Instrumental Evening Jazz,3PAypyO2DIq3KeuidDhqWT,2022-07-18,album,148965,False,7,1,0.698,0.016,11,-30.869,1,0.0344,0.494,2.5e-05,0.0928,0.158,58.015,5jUs2tnLY4chmW2N9u6sjs,spotify:artist:5jUs2tnLY4chmW2N9u6sjs,[],12
Regenmaschine,Sounds of Rain for Instant Nap Forever,2CHY3DkeqOZcyxtVhRT8SU,0,Soothing Rain,1imOxZdNCJfCg4mBIFnXlS,2022-03-26,album,71000,False,46,1,0.172,0.372,0,-29.027,1,0.11,0.00696,0.909,0.459,0.142,67.399,1GTEiekrEAxZrpOCNMKFAY,spotify:artist:1GTEiekrEAxZrpOCNMKFAY,['rain'],18
Lisa Medved,Hoofdstuk 36 - De graveur,5v07GmALhGEy7LgFxedMz6,0,De graveur (Onverkort),01QhQuUgoSETMoowm3k9Rx,2022-02-21,album,181904,False,36,1,0.689,0.213,10,-18.363,1,0.959,0.275,0.0,0.265,0.348,83.069,7KCu1xZggHqwsNABv7Fp3A,spotify:artist:7KCu1xZggHqwsNABv7Fp3A,[],0
Lounge Bossa Nova Lovers,Boogie Grand,4JlRCA8CQizc97pPreGNhs,0,Bossa Nova Lounge Vibes,5SpPwKsLdX3zWM9Fp2MeAO,2022-12-05,album,132413,False,64,1,0.544,0.026,11,-30.418,1,0.0672,0.788,6.82e-05,0.11,0.113,174.59,24Uv10eztTSUrOu95zsg6Y,spotify:artist:24Uv10eztTSUrOu95zsg6Y,[],15
Summer Time Chillout Music Ensemble,Good Vibes,6vAZKZ1k7sHctYsinCYS9K,0,Warm Destination: Hot Chill Music For Chilly Days,6cweUlUFPUNZahAJCnMcli,2022-09-27,album,306782,False,10,1,0.649,0.464,1,-16.628,1,0.0402,0.588,0.906,0.108,0.0671,115.007,0iNqMIXYelFjCKZz508sy3,spotify:artist:0iNqMIXYelFjCKZz508sy3,[],7
Los Auténticos Hermanos Garcia,Jesús me da la Victoria,7oKIBSxRCR5VG9qpMlQXGu,0,Fortaléceme Señor,460eQdWrw2wvV7Xvd2m1xh,2022-11-17,album,175595,False,5,1,0.685,0.653,7,-9.721,1,0.0689,0.168,0.000608,0.049,0.727,107.229,1RXwP52m33EICrZ5SfoIse,spotify:artist:1RXwP52m33EICrZ5SfoIse,[],5
Smooth Relaxing Jazz,Saxophone Bossa Soundtrack for Spring Work Mode,3olHIFQ4XGNOkJFOcnOPEV,0,"Music for Resting Aprils - Trumpet, Soprano Sax, Tenor Sax and Guitar",7dEgjqEaRYWL1WDvHugk3d,2022-04-24,album,114003,False,4,1,0.705,0.504,2,-14.038,0,0.0398,0.357,0.851,0.0994,0.791,159.9,6hVzJRyfjsdYAax0IYELWE,spotify:artist:6hVzJRyfjsdYAax0IYELWE,[],0
Slow Descent,The Novel of the Month,27f2c9j2Y1Si4r1EXTQhXg,0,Chill & Reading - Mysteries in the Sun,406JmVJy2qi4bQXtYRAv15,2022-10-28,album,132277,False,11,1,0.828,0.233,5,-17.303,0,0.0639,0.453,0.902,0.119,0.836,129.015,2Hp5suVjDRVDbyjYuXQjZX,spotify:artist:2Hp5suVjDRVDbyjYuXQjZX,[],4
Adrian Lane,Repent At Leisure,7ncQDZ0F3VIfWAsnOxLEzI,0,Missing The Crows,74iGalqxbHlUDcFlqseIYV,2022-10-15,album,208240,False,8,1,0.454,0.0937,9,-18.79,0,0.033,0.951,0.916,0.0802,0.238,105.01,3HwuKImURfALNmjB33rzgj,spotify:artist:3HwuKImURfALNmjB33rzgj,[],7
Alegre Música para Cocinar,Classic Backdrops for Mystical Creativity,44npCKIiUGU9P5ct4tY3h7,0,Backdrop for Nocturnal Moments - Classic Latin Piano Jazz,6fUhEXb8CZxkBJkr1qXwWF,2022-12-22,album,102539,False,2,1,0.712,0.43,10,-19.333,1,0.046,0.279,0.726,0.0871,0.679,103.022,1ryv531Ng2MIQaCQiPK5gI,spotify:artist:1ryv531Ng2MIQaCQiPK5gI,[],4
Benaiah,IWF,1AEvPSUITOv9KTCaHbIa9n,0,"BS tape, Vol.2",6uEBxlDja2mwGxmwanqXI5,2022-11-25,single,134400,True,1,1,0.68,0.293,7,-14.671,1,0.0462,0.317,2.97e-05,0.272,0.433,150.0,7HPOmAY8GjPHRQg351XVvB,spotify:artist:7HPOmAY8GjPHRQg351XVvB,[],0
Дима Виглес,Егор Частушкин - Под гитару,04MaeWE5ZOWzr9Rz079fl9,0,Юный металлург,0V0GqxniVbPgFkQtASnLCS,2022-07-21,album,846105,True,13,1,0.584,0.435,9,-7.291,0,0.0975,0.806,0.0,0.093,0.477,103.676,1KPYyKvfnGpeAdppXff2pr,spotify:artist:1KPYyKvfnGpeAdppXff2pr,[],0
Música para Oficinas,Festive Empty Offices,734qEcp3ZO7XbFgMdWbtp1,0,(Jazz with Strings) Music for Pretending to Work,18JcVla53VcQB6JNZJHyLJ,2022-09-06,album,109412,False,5,1,0.498,0.258,5,-15.405,0,0.0426,0.897,0.878,0.114,0.36,158.816,7DLXW3FJ4TTuqvKn3LMAIJ,spotify:artist:7DLXW3FJ4TTuqvKn3LMAIJ,[],10
Alteanne ASMR,Roleplay SORCIÈRE Pt.2,7xWiMZcGNsFv2LsXI23kcC,0,Roleplay SORCIÈRE,0YLefQOKubVe4l4H2rhy6z,2022-11-11,album,267505,False,2,1,0.577,0.261,7,-40.158,1,0.17,0.244,0.000178,0.288,0.0282,88.154,1urOl3XarQb04j6cGli7yc,spotify:artist:1urOl3XarQb04j6cGli7yc,['asmr'],37
Sky Daddies,What You May Find,0VvOCZeX1z83HGXSNqN7sr,0,The Moondog Sessions,4cnZrnwu0UPyWw50BzDqbD,2022-09-26,album,280933,False,1,1,0.344,0.654,0,-9.138,1,0.0358,0.0885,4.41e-05,0.215,0.531,157.041,3QLHeAkDuoGuFulX4bZYQk,spotify:artist:3QLHeAkDuoGuFulX4bZYQk,[],0
Plusmusic,Troublemaker - Cover,58IJkOKDpEHCaS4mbHbvZ6,0,NIGHT DRIVING -BEST OF R&B HIT-,0aN6ND52Yle3WrsOnRk4Rj,2022-10-25,compilation,194468,False,1,1,0.773,0.693,3,-7.59,1,0.0398,0.073,0.0,0.0724,0.748,105.976,6Hw4KgVhinwWYpfZzL4jNs,spotify:artist:6Hw4KgVhinwWYpfZzL4jNs,[],3
Salem Trials,Taint's on You,38ZX84jdcefcwwVSSBzXD1,0,Another Fripp World,2fOpPocbog6fOdXmjlzlql,2022-07-21,single,150000,False,2,1,0.672,0.548,7,-7.865,1,0.038,0.426,0.95,0.129,0.318,120.041,2ryIATN4USWeORBEfdVNoz,spotify:artist:2ryIATN4USWeORBEfdVNoz,[],0
Young A.V.K,Bitch,1boHLp8Wvv5MX7aup3xQzG,0,Losses To Blessings,4WVgMZQ2xWubl1FjEQIkWm,2022-07-29,album,185142,True,11,1,0.83,0.697,10,-6.743,0,0.312,0.733,0.0,0.0903,0.583,139.925,3WPGmvfpVvpfVg00kv3cKD,spotify:artist:3WPGmvfpVvpfVg00kv3cKD,[],0
Caponiac,What You Drinking on,06d7vmjT6V4TtyrRfrjXXo,0,What You Drinking on,6VR2ZwJ9B3KWIUNTbp8Cmh,2022-08-05,single,152346,False,1,1,0.577,0.526,7,-9.094,1,0.351,0.0181,0.0,0.412,0.375,81.11,1FdIomK1WoPg1RIdRCt8pB,spotify:artist:1FdIomK1WoPg1RIdRCt8pB,[],0
D~collins,Ain't Insecure,45IRJ4NWE9P4ilpDpqok5H,0,Now I Gain Global Attention,5L1wLdQ6YWgwJbgWBdRtvM,2022-01-11,album,141191,True,9,1,0.6,0.664,1,-10.314,0,0.291,0.311,0.0,0.828,0.677,94.402,7o4ibfUcmX1c9PEWZHUZF7,spotify:artist:7o4ibfUcmX1c9PEWZHUZF7,[],0
Blocco_2250,Lil Nigga,6hSIfQEJHj02LTcw1M9Dr6,0,Minor Setbaccs 4 A Major Comebacc (DELUXE EDITION),0dhZSvN8v5Uv47eczWu1YF,2022-04-21,album,175309,True,21,1,0.526,0.549,2,-13.821,0,0.379,0.413,0.0,0.109,0.51,154.927,3rkekAihalshCF3zC4824B,spotify:artist:3rkekAihalshCF3zC4824B,[],0
Alexis Dake,Now and Then,6GLdlnUJLG2VXiDtcimvLK,0,"Morning Relaxing Music for Children Sleep, Vol. 04",6RRPjLt03OHWVcaSpk6SuB,2022-12-16,compilation,141686,False,3,1,0.483,0.0402,2,-20.965,1,0.173,0.607,0.904,0.127,0.0969,139.854,4YPo1MoAw89uBLxTVNDNPp,spotify:artist:4YPo1MoAw89uBLxTVNDNPp,[],0
Calma Jazz para Dormir,Unique Music for Taking Things Easy,6bHAoxDhEfZW6HY2bZrUWa,0,Inspiring Jazz Violin - Ambiance for Favorite Horizons,3cvhUvSeiT1YtNlYaAso1M,2022-12-01,album,161610,False,1,1,0.558,0.292,1,-13.361,0,0.0431,0.908,0.0306,0.38,0.664,151.586,6EOsBcpzSL5ZGuNWa29EDN,spotify:artist:6EOsBcpzSL5ZGuNWa29EDN,[],0
Ark82,Ockra,51rkjIgOYEDLpi9UwwjsGb,0,YLEM,3mPQbZLyzWcJu08yW3jCnU,2022-09-02,album,77859,False,3,1,0.454,0.359,3,-16.438,0,0.0928,0.97,0.789,0.13,0.348,131.037,4dyqz4Iv1uhfT7SI32FP2K,spotify:artist:4dyqz4Iv1uhfT7SI32FP2K,[],0
Mindletide,Twelve,4igKmxG6iG0cUuoiu23kpo,0,Twelve,6oVxqPEHrhBjq9cNAIuMHD,2022-10-20,single,64347,False,1,1,0.78,0.533,2,-15.867,0,0.165,0.584,0.748,0.0855,0.947,137.981,1ascmY648Y3uGKdBoZTfMw,spotify:artist:1ascmY648Y3uGKdBoZTfMw,[],0
Totally Kiling It Productions,Deep Snow,0Y1fvwrNmUXcnZWh1iVfGb,0,Loops of Various Lengths,0N9fjvye8Wznfl7xPe5Lja,2022-01-10,album,288234,False,7,1,0.276,0.385,0,-13.716,1,0.035,0.751,0.886,0.0938,0.13,116.593,6dAOEtXx85B3Zx6fkVCjju,spotify:artist:6dAOEtXx85B3Zx6fkVCjju,[],0
Ba sean,My Everything,40x9qmhAMYTskd4o1wqzD7,0,My Everything,1jUT35a1RZ607jaKwCtu7u,2022-10-01,single,221152,False,1,1,0.769,0.885,5,-3.937,1,0.279,0.266,0.0,0.125,0.823,99.278,11e3IodC9kOiH3KMMovMrW,spotify:artist:11e3IodC9kOiH3KMMovMrW,[],0
背景音楽コレクション,新エネルギー,6rr7qjmAAo7XLtkKDEEkEw,0,夏の背景カフェミュージック,1tmXhIFeasyVtI6phtW0ih,2022-07-08,album,182258,False,14,1,0.64,0.215,6,-16.73,1,0.0355,0.972,0.843,0.099,0.462,88.309,5oKk6W0jC44ATnUe8hAJ0I,spotify:artist:5oKk6W0jC44ATnUe8hAJ0I,[],0
Ludwing Haimenrich Mender Rosso,The Noise Of The Stars,5zrKtE8CK7OTH8YqjwbFhL,0,Trip Hop In The Dark Vol. 1,5kDHJEhEjx9nBDsP9U3t2k,2022-06-01,album,184322,False,11,1,0.683,0.524,1,-9.509,1,0.526,0.59,0.102,0.0965,0.412,130.309,0b8C9MnEVUUXaWXZfyMcdO,spotify:artist:0b8C9MnEVUUXaWXZfyMcdO,[],0
Jilla Main Main,Never say never - Radio Edit,58wugMXBjULInnquyLp6qE,0,Never say never (Radio Edit),5qgzDoEIRRdVa946ocWRSL,2022-06-30,single,121415,True,1,1,0.783,0.411,1,-12.33,1,0.446,0.0219,0.0,0.104,0.19,143.025,3qYy64yb5u77XHJE5pa28I,spotify:artist:3qYy64yb5u77XHJE5pa28I,[],0
Sabuj Haque,আমার তুমি লিসা ধামাই,3F18waDe2eieIKPzmxVUgp,0,আমার তুমি লিসা ধামাই,5IddAYWgWhGmmqQsBzC3tv,2022-10-29,single,288623,False,1,1,0.493,0.191,4,-16.993,1,0.306,0.901,6.96e-06,0.287,0.292,94.933,4OGt2zIEwvtRAVF6eRcDA2,spotify:artist:4OGt2zIEwvtRAVF6eRcDA2,[],1
Matesh SA,Wedwa,7gJ5KooGnnguG30YDcrNQ5,0,Wedwa,50umotFsuEfTsxoVCmXmxA,2022-06-15,single,334315,False,1,1,0.862,0.634,0,-11.925,0,0.0778,0.0316,0.0294,0.103,0.466,112.007,6hCJJsDgJnAiyW53qXZ9GI,spotify:artist:6hCJJsDgJnAiyW53qXZ9GI,[],0
Don Adhelky,Cuerpo Perdido,1ujelIj8uyzwSKBWWY4qO9,0,No me siento representado,7Ksk8YEJWJFHhktuw4z53b,2022-09-25,album,221466,True,2,1,0.391,0.982,9,-3.48,1,0.0825,0.00357,0.0115,0.137,0.354,128.982,3n8YxdT9mFCIQaBLv4opzQ,spotify:artist:3n8YxdT9mFCIQaBLv4opzQ,[],0
Ds Boladao,Melhor,3nvTiqDLnny6eOZeJagOXs,0,Dsconstrução,0yE4YmR0pua6kUFEevsggj,2022-09-24,single,125836,True,1,1,0.786,0.445,2,-7.223,0,0.0658,0.0686,2.67e-06,0.115,0.264,124.016,66aNZC4e80T1zpQi2mfvH7,spotify:artist:66aNZC4e80T1zpQi2mfvH7,[],0
Luchi Angel,Te Quiero Una Y Otra Vez,3q0Y4h08bfcsSR4RrceaND,0,Eligiendo Volar,62svzx40LRxohluRaf3cgP,2022-06-19,album,191298,False,9,1,0.847,0.649,0,-4.004,1,0.0531,0.262,0.000145,0.0506,0.398,90.027,0M0yOshq6KZJbSCPsS5XdQ,spotify:artist:0M0yOshq6KZJbSCPsS5XdQ,[],0
VCLEF,Celebrate,4dBZydCjEMcpDzrMY8grFG,0,Control,1Bbdc4YfDw2AONoKQhsxfv,2022-12-26,album,184033,False,7,1,0.808,0.646,5,-9.184,0,0.0551,0.457,0.000797,0.0976,0.579,115.984,6OJiMqcYm7oDzxeENgAQRG,spotify:artist:6OJiMqcYm7oDzxeENgAQRG,[],0
Sarah Nicolls,12 Years,1Rpm1NzdQBlWJedz7Klcu4,0,12 Years,08sbvzLfMUHrl3AYNw77bK,2022-02-09,album,74057,False,1,1,0.37,0.324,1,-15.77,1,0.0555,0.879,0.0101,0.168,0.301,99.612,6sttpgr0e95AvS53FUODN1,spotify:artist:6sttpgr0e95AvS53FUODN1,[],1
Weather Factory,Music for Stress Relief,31wGtpSMdzJc2z5zQvk7vb,0,Pure New Age Music,5RHj3m2sC8Mf7BEP4CaZzL,2022-06-13,album,84705,False,9,1,0.339,0.241,6,-25.014,0,0.137,0.92,0.234,0.439,0.182,127.824,1hzMcARZTayoVUZwkkiBUb,spotify:artist:1hzMcARZTayoVUZwkkiBUb,"['asmr', 'environmental', 'water']",45
Pet Care Music Therapy,Melody of the Water,31VkI3TxBBMShgfYGM6Inc,0,50 Enhancing Masterpieces,2fD9kOuAC5zhffmjAWwHaJ,2022-11-09,album,120000,False,4,1,0.294,0.204,0,-41.55,1,0.0686,0.0406,0.829,0.107,0.37,129.98,7LAtrybgetxKqgyKpjvJMW,spotify:artist:7LAtrybgetxKqgyKpjvJMW,['pet calming'],34
